BookID,Title,Subtitle,OriginallyPublished,PublisherID,IsRead,IsReference,IsOwned,ISBN,LoaneeFirst,LoaneeLast,Dewey,Pages,Width,Height,Depth,Weight,PrimaryLanguage,SecondaryLanguage,OriginalLanguage,Series,Volume,Format,Edition,ImageURL,IsReading,IsShipping,SpineColor,CheapestNew,CheapestUsed,EditionPublished,PublisherID,Publisher,City,State,Country,ParentCompany
13624,Pokemon XD Guidebook,,2005-01-01T00:00:00Z,19277,0,1,1,9781598120028,,,794.8,176,9,274,217,15.06,English,,English,Pokemon Guidebooks,19.00,Paperback,1,res/bookimages/13624.jpg,0,0,#181818,99999999.99,99999999.99,2005-01-01T00:00:00Z,19277,Nintendo of America,Redmond,Washington,USA,
13625,Prayer Life,Walking in Fellowship With God,1985-01-01T00:00:00Z,19002,0,0,1,,,,242,348,51,229,194,32.13,English,,English,,0.00,Binder,1,res/bookimages/13625.jpg,0,0,#303030,99999999.99,99999999.99,1985-01-01T00:00:00Z,19002,The Sunday School Board of the Southern Baptist Convention,Nashville,Tennessee,USA,
13626,Pride and Prejudice,,1813-01-01T00:00:00Z,19326,1,0,1,9781593080204,,,FIC,416,27,178,104,8.25,English,,English,,0.00,Paperback,1,res/bookimages/13626.jpg,0,0,#f0d8c0,99999999.99,99999999.99,1813-01-01T00:00:00Z,19326,Barnes & Noble Classics,New York,New York,USA,
13627,Pokemon Emerald Guidebook,,2005-01-01T00:00:00Z,19280,0,1,1,9780761551072,,,794.8,240,10,284,216,20.25,English,,English,Pokemon Guidebooks,6.00,Paperback,1,res/bookimages/13627.jpg,0,0,#486030,99999999.99,99999999.99,2005-01-01T00:00:00Z,19280,Prima Games,Roseville,California,USA,
13628,Principles of Data Mining,,2001-01-01T00:00:00Z,15695,0,0,1,9780262082907,,,006.31,588,28,236,206,40.35,English,,English,,0.00,Hardcover,1,res/bookimages/13628.jpg,0,0,#f0c060,99999999.99,99999999.99,2001-01-01T00:00:00Z,15695,Massachusetts Institute of Technology,Cambridge,Massachusetts,USA,
13629,Programming for the Absolute Beginner,,2007-01-01T00:00:00Z,15689,0,1,1,9781598633740,,,005.1,384,20,235,186,23.21,English,,English,,0.00,Paperback,1,res/bookimages/13629.jpg,0,0,#f0f0f0,99999999.99,99999999.99,2007-01-01T00:00:00Z,15689,Course Technology Cengage Learning,Boston,Massachusetts,USA,
13630,Programming in Go,,2012-01-01T00:00:00Z,19028,0,1,1,9780321774637,,,005.13,496,25,228,178,27.51,English,,English,,0.00,Paperback,1,res/bookimages/13630.jpg,0,0,#f0f0f0,99999999.99,99999999.99,2012-01-01T00:00:00Z,19028,Addison-Wesley,Upper Saddle River,New Jersey,USA,Pearson
13631,Programming Language Pragmatics,,2009-01-01T00:00:00Z,15694,0,0,1,9780123745149,,,005.13,946,35,235,191,56.61,English,,English,,0.00,Paperback,3,res/bookimages/13631.jpg,0,0,#f0f0f0,99999999.99,99999999.99,2009-01-01T00:00:00Z,15694,Morgan Kaufmann,Burlington,Massachusetts,USA,
13632,Psychology,,1999-01-01T00:00:00Z,14203,0,0,1,9780136765370,,,150,756,31,283,221,63.10,English,,English,,0.00,Hardcover,10,res/bookimages/13632.jpg,1,0,#787878,99999999.99,99999999.99,1999-01-01T00:00:00Z,14203,Prentice-Hall,Upper Saddle River,New Jersey,USA,
13633,Psychology,,1998-01-01T00:00:00Z,19051,0,0,1,9780321011299,,,150,878,37,289,234,74.46,English,,English,,0.00,Hardcover,5,res/bookimages/13633.jpg,0,0,#607830,99999999.99,99999999.99,1998-01-01T00:00:00Z,19051,Addison-Wesley,New York,New York,USA,Pearson
13634,Quicknotes Bible Concordance,,2002-01-01T00:00:00Z,19076,0,1,1,9781602604438,,,220.2,352,23,187,118,8.18,English,,English,,0.00,Paperback,1,res/bookimages/13634.jpg,0,0,#ffffff,99999999.99,99999999.99,2002-01-01T00:00:00Z,19076,"Barbour Publishing, Inc",Uhrichsville,Ohio,USA,
13635,Quicknotes Bible Dictionary,,1998-01-01T00:00:00Z,19076,0,1,1,9781602604421,,,220.3,352,24,178,118,8.18,English,,English,,0.00,Paperback,1,res/bookimages/13635.jpg,0,0,#ffffff,99999999.99,99999999.99,1998-01-01T00:00:00Z,19076,"Barbour Publishing, Inc",Uhrichsville,Ohio,USA,
13636,Quicknotes Bible Handbook,,2003-01-01T00:00:00Z,19076,0,1,1,9781602604445,,,220.61,352,22,177,117,8.18,English,,English,,0.00,Paperback,1,res/bookimages/13636.jpg,0,0,#ffffff,99999999.99,99999999.99,2003-01-01T00:00:00Z,19076,"Barbour Publishing, Inc",Uhrichsville,Ohio,USA,
13637,Radical,Taking Back Your Faith From the American Dream,2010-01-01T00:00:00Z,19113,1,0,1,9781601422217,,,248.4,240,14,204,131,6.84,English,,English,,0.00,Paperback,1,res/bookimages/13637.jpg,0,0,#d87830,99999999.99,99999999.99,2010-01-01T00:00:00Z,19113,Multnomah,Colorado Springs,Colorodo,USA,
13638,Radical Together,Unleashing the People of God for the Purpose of God,2011-01-01T00:00:00Z,18544,1,0,1,9781601423726,,,242,176,11,213,130,5.04,English,,English,,0.00,Paperback,1,res/bookimages/13638.jpg,0,0,#f0f0f0,99999999.99,99999999.99,2011-01-01T00:00:00Z,18544,Multnomah Books,Colorado Springs,Colorodo,USA,
13639,Ragtime,,1974-01-01T00:00:00Z,19173,0,0,1,9780812978186,,,FIC,336,18,201,128,8.43,English,,English,,0.00,Paperback,1,res/bookimages/13639.jpg,0,0,#004878,99999999.99,99999999.99,1974-01-01T00:00:00Z,19173,Random House Trade Paperbacks,New York,New York,USA,
13640,Random House Webster's Pocket Spanish Dictionary,,1983-01-01T00:00:00Z,14193,0,1,1,9780375701573,,,463,324,16,142,82,4.48,English,Spanish,English,,0.00,Paperback,1,res/bookimages/13640.jpg,0,0,#f09000,99999999.99,99999999.99,1983-01-01T00:00:00Z,14193,Random House,New York,New York,USA,
13641,Remembering the Forgotten God,An Interactive Workbook for Individual and Small Group Study,2010-01-01T00:00:00Z,19095,1,0,1,9781434700889,,,231.3,128,10,228,177,6.91,English,,English,,0.00,Paperback,1,res/bookimages/13641.jpg,0,0,#484848,99999999.99,99999999.99,2010-01-01T00:00:00Z,19095,David C Cook,Colorado Springs,Colorodo,USA,
13642,Republic,,1993-01-01T00:00:00Z,19227,1,0,1,9781566199650,,,321.07,556,46,236,159,31.75,English,,English,,0.00,Hardcover,1,res/bookimages/13642.jpg,0,0,#483030,99999999.99,99999999.99,1993-01-01T00:00:00Z,19227,Barnes & Noble Books,New York,New York,USA,
13643,Revolution,Everyday Evangelism to Rock Your Campus,2006-01-01T00:00:00Z,17476,0,0,1,9781418505950,,,242,160,11,230,153,8.36,English,,English,,0.00,Paperback,1,res/bookimages/13643.jpg,0,0,#006048,99999999.99,99999999.99,2006-01-01T00:00:00Z,17476,Thomas Nelson,Nashville,Tennessee,USA,
13644,Revolution in World Missions,One Man's Journey to Change a Generation,1986-01-01T00:00:00Z,19130,0,0,1,9781595890610,,,266,240,18,213,139,8.15,English,,English,,0.00,Paperback,1,res/bookimages/13644.jpg,0,0,#f0f0c0,99999999.99,99999999.99,1986-01-01T00:00:00Z,19130,GFA Books,Carrolton,Texas,USA,
13645,Rights of Man,,1999-01-01T00:00:00Z,19064,0,0,1,9780486408934,,,323,208,13,203,128,5.50,English,,English,,0.00,Paperback,1,res/bookimages/13645.jpg,0,0,#303030,99999999.99,99999999.99,1999-01-01T00:00:00Z,19064,Dover Publications,Mineola,New York,USA,
13646,Robin Hood,,1994-01-01T00:00:00Z,19350,1,0,1,9781853261275,,,FIC,288,18,196,126,6.56,English,,English,,0.00,Paperback,1,res/bookimages/13646.jpg,0,0,#181818,99999999.99,99999999.99,1994-01-01T00:00:00Z,19350,Wordsworth Classics,Hertfordshire,,Great Britain,
13647,"Rose Book of Bible Charts, Maps, and Time Lines",,2005-01-01T00:00:00Z,19084,0,1,1,9781596360228,,,220.9,194,25,286,233,36.12,English,,English,,0.00,Hardcover,1,res/bookimages/13647.jpg,0,0,#000000,99999999.99,99999999.99,2005-01-01T00:00:00Z,19084,"Rose Publishing, Inc",Torrance,California,USA,
13648,Samson,A Life Well Wasted,2013-01-01T00:00:00Z,19087,1,0,1,9781415872390,,,242,144,9,231,155,7.37,English,,English,,0.00,Paperback,1,res/bookimages/13648.jpg,0,0,#d8d8d8,99999999.99,99999999.99,2013-01-01T00:00:00Z,19087,Lifeway Press,Nashville,Tennessee,USA,
13649,"Scribblers, Sculptors, and Scribes",A Companion to Wheelock's Latin and Other Introductory Textbooks,2010-01-01T00:00:00Z,19191,0,1,1,9780061259180,,,478,336,23,234,187,20.60,English,Latin,English,,0.00,Paperback,1,res/bookimages/13649.jpg,0,0,#904830,99999999.99,99999999.99,2010-01-01T00:00:00Z,19191,Collins Reference,New York,New York,USA,
13650,"Self-Reliance, and Other Essays",,1993-01-01T00:00:00Z,19038,0,0,1,9780486277905,,,814,128,8,203,127,3.56,English,,English,,0.00,Paperback,1,res/bookimages/13650.jpg,0,0,#c09078,99999999.99,99999999.99,1993-01-01T00:00:00Z,19038,Dover Publications,New York,New York,USA,
13651,Semantics of Programming Languages,Structures and Techniques,1992-01-01T00:00:00Z,15695,0,0,1,9780262071437,,,005.13,452,32,236,185,32.95,English,,English,,0.00,Hardcover,1,res/bookimages/13651.jpg,0,0,#000000,99999999.99,99999999.99,1992-01-01T00:00:00Z,15695,Massachusetts Institute of Technology,Cambridge,Massachusetts,USA,
13652,Sister Carrie,,1900-01-01T00:00:00Z,19064,0,0,1,9780486434681,,,FIC,362,22,210,132,9.84,English,,English,,0.00,Paperback,1,res/bookimages/13652.jpg,0,0,#483030,99999999.99,99999999.99,1900-01-01T00:00:00Z,19064,Dover Publications,Mineola,New York,USA,
13653,Social Psychology,,1996-01-01T00:00:00Z,19171,0,0,1,9780697174727,,,302,676,31,283,221,64.27,English,,English,,0.00,Hardcover,1,res/bookimages/13653.jpg,0,0,#787860,99999999.99,99999999.99,1996-01-01T00:00:00Z,19171,Brown & Benchmark Publishers,Madison,Wisconsin,USA,
13654,Sociology,,2005-01-01T00:00:00Z,15691,0,0,1,9780131849181,,,301,744,29,275,223,61.59,English,,English,,0.00,Hardcover,10,res/bookimages/13654.jpg,0,0,#484848,99999999.99,99999999.99,2005-01-01T00:00:00Z,15691,Pearson,Upper Saddle River,New Jersey,USA,
13655,Software Engineering,,2011-01-01T00:00:00Z,15696,0,0,1,9780137035151,,,005.1,796,33,240,193,42.68,English,,English,,0.00,Hardcover,9,res/bookimages/13655.jpg,0,0,#484848,99999999.99,99999999.99,2011-01-01T00:00:00Z,15696,Pearson,Boston,Massachusetts,USA,
13656,Sophie's Choice,,1976-01-01T00:00:00Z,19243,0,0,1,9780679736370,,,FIC,574,22,203,131,15.10,English,,English,,0.00,Paperback,1,res/bookimages/13656.jpg,0,0,#783030,99999999.99,99999999.99,1976-01-01T00:00:00Z,19243,Vintage International,New York,New York,USA,
13657,Spanish Coursebook,,1946-01-01T00:00:00Z,19183,0,0,1,9780609802885,,,468,384,22,174,107,6.53,English,Spanish,English,,0.00,Paperback,1,res/bookimages/13657.jpg,0,0,#f0f0f0,99999999.99,99999999.99,1946-01-01T00:00:00Z,19183,Living Language,New York,New York,USA,
13658,Spanish Picture Dictionary,,1984-01-01T00:00:00Z,19184,0,1,1,9780844276304,,,463,92,12,266,196,16.61,English,Spanish,English,,0.00,Hardcover,1,res/bookimages/13658.jpg,0,0,#c0c0a8,99999999.99,99999999.99,1984-01-01T00:00:00Z,19184,National Textbook Company,Lincolnwood,Illinois,USA,
13659,Speech and Language Processing,"An Introduction to Natural Language Processing, Computational Linguistics, and Speech Recognition",2009-01-01T00:00:00Z,19032,1,0,1,9780131873216,,,006.35,1028,39,243,183,51.36,English,,English,,0.00,Hardcover,2,res/bookimages/13659.jpg,0,0,#786060,99999999.99,99999999.99,2009-01-01T00:00:00Z,19032,Pearson Education,Upper Saddle River,New Jersey,USA,
13660,Spirit-Led Preaching,The Holy Spirit's Role in Sermon Preparation and Delivery,2007-01-01T00:00:00Z,19108,0,0,1,9780805443882,,,251,176,10,229,157,8.85,English,,English,,0.00,Paperback,1,res/bookimages/13660.jpg,0,0,#ffffff,99999999.99,99999999.99,2007-01-01T00:00:00Z,19108,B&H Publishing Group,Nashville,Tennessee,USA,
13661,Spiritual Evolution,A Scientific Defense of Faith,2008-01-01T00:00:00Z,19068,0,0,1,9780767926577,,,200.19,260,22,243,164,16.30,English,,English,,0.00,Hardcover,1,res/bookimages/13661.jpg,0,0,#fff0d8,99999999.99,99999999.99,2008-01-01T00:00:00Z,19068,Broadway Books,New York,New York,USA,
13662,Sportsman's Bible,HCSB,2006-01-01T00:00:00Z,19079,0,1,1,9781586403225,,,220.52,1176,23,186,128,14.50,English,,English,,0.00,Leatherbound,1,res/bookimages/13662.jpg,0,0,#787860,99999999.99,99999999.99,2006-01-01T00:00:00Z,19079,Holman Bible Publishers,Nashville,Tennessee,USA,
13663,Starting out With Java,From Control Structures Through Data Structures,2012-01-01T00:00:00Z,15696,0,1,1,9780321545862,,,005.130,1394,45,254,203,75.56,English,,English,,0.00,Paperback,2,res/bookimages/13663.jpg,0,0,#ffc060,99999999.99,99999999.99,2012-01-01T00:00:00Z,15696,Pearson,Boston,Massachusetts,USA,
13664,Stolen,,2012-01-01T00:00:00Z,19087,0,0,1,9781415871973,,,242,112,8,229,153,7.05,English,,English,,0.00,Paperback,1,res/bookimages/13664.jpg,0,0,#000000,99999999.99,99999999.99,2012-01-01T00:00:00Z,19087,Lifeway Press,Nashville,Tennessee,USA,
13665,Student Faith Journal,,2003-01-01T00:00:00Z,19087,0,0,1,9780767399913,,,242,208,18,227,153,10.34,English,,English,,0.00,Paperback,2,res/bookimages/13665.jpg,0,0,#483018,99999999.99,99999999.99,2003-01-01T00:00:00Z,19087,Lifeway Press,Nashville,Tennessee,USA,
13666,Sumerian Lexicon,A Dictionary Guide to the Ancient Sumerian Language,2006-01-01T00:00:00Z,19195,0,1,1,9780978642907,,,499.95,336,25,229,153,19.58,English,Sumerian,English,,0.00,Paperback,1,res/bookimages/13666.jpg,0,0,#f0c030,99999999.99,99999999.99,2006-01-01T00:00:00Z,19195,Logogram Publishing,Las Angeles,California,USA,
13667,Survey Of The Bible,Student Notebook Fall 2011,2011-01-01T00:00:00Z,14188,1,0,1,,,,220.95,262,19,281,230,20.32,English,,English,,0.00,Paperback,1,res/bookimages/13667.jpg,0,0,#c090c0,99999999.99,99999999.99,2011-01-01T00:00:00Z,14188,Ouachita Baptist University,Arkadelphia,Arkansas,USA,
13668,Swim With the Sharks... Without Being Eaten Alive,,1988-01-01T00:00:00Z,19224,0,0,1,9780688074739,,,650.1,294,28,242,162,19.61,English,,English,,0.00,Hardcover,1,res/bookimages/13668.jpg,0,0,#d8c090,99999999.99,99999999.99,1988-01-01T00:00:00Z,19224,"William Morrow and Company, Inc",New York,New York,USA,
13669,Taking Your Campus for Christ,,1993-01-01T00:00:00Z,19000,1,0,1,9781564762016,,,248.5,144,9,215,139,6.24,English,,English,,0.00,Paperback,1,res/bookimages/13669.jpg,0,0,#483030,99999999.99,99999999.99,1993-01-01T00:00:00Z,19000,Victor Books,Wheaton,Illinois,USA,
13670,Tales of Ancient Egypt,,1899-01-01T00:00:00Z,19159,0,0,1,9780141332598,,,299.3,256,19,178,128,7.72,English,,English,,0.00,Paperback,1,res/bookimages/13670.jpg,0,0,#000000,99999999.99,99999999.99,1899-01-01T00:00:00Z,19159,Arkana,London,,Great Britain,
13671,Telling God's Story,The Biblical Narrative From Beginning to End,2006-01-01T00:00:00Z,17757,1,0,1,9780805432824,,,220.95,342,20,236,159,18.34,English,,English,,0.00,Hardcover,1,res/bookimages/13671.jpg,0,0,#181818,99999999.99,99999999.99,2006-01-01T00:00:00Z,17757,B&H Academic,Nashville,Tennessee,USA,
13672,Tender Is the Night,,1933-01-01T00:00:00Z,15201,0,0,1,9780684801544,,,FIC,336,19,203,133,12.73,English,,English,,0.00,Paperback,1,res/bookimages/13672.jpg,0,0,#303078,99999999.99,99999999.99,1933-01-01T00:00:00Z,15201,Scribner,New York,New York,USA,
13673,The 21 Irrefutable Laws of Leadership,Follow Them and People Will Follow You,1998-01-01T00:00:00Z,19059,0,0,1,9780785274315,,,158.4,260,25,234,162,19.15,English,,English,,0.00,Hardcover,1,res/bookimages/13673.jpg,0,0,#787848,99999999.99,99999999.99,1998-01-01T00:00:00Z,19059,"Maxwell Motivation, Inc",Nashville,Tennessee,USA,
13674,The Adventures of Huckleberry Finn,,1884-01-01T00:00:00Z,14180,1,0,1,9780140390469,,,FIC,368,18,180,106,6.95,English,,English,,0.00,Paperback,1,res/bookimages/13674.jpg,0,0,#000000,99999999.99,99999999.99,1884-01-01T00:00:00Z,14180,Penguin Books,New York,New York,USA,
13675,The Adventures of Sherlock Holmes,,2013-01-01T00:00:00Z,19354,1,0,1,9781566198592,,,FIC,324,27,218,148,18.20,English,,English,,0.00,Hardcover,1,res/bookimages/13675.jpg,0,0,#484848,99999999.99,99999999.99,2013-01-01T00:00:00Z,19354,Race Point Publishing,New York,New York,USA,
13676,The Adventures of Tom Sawyer,,1876-01-01T00:00:00Z,19371,1,0,1,9780439099400,,,FIC,336,25,175,107,5.89,English,,English,,0.00,Paperback,1,res/bookimages/13676.jpg,0,0,#f0c078,99999999.99,99999999.99,1876-01-01T00:00:00Z,19371,Scholastic,New York,New York,USA,
13677,The Affluent Society,,1958-01-01T00:00:00Z,14192,0,0,1,9780395925003,,,330,288,19,208,138,10.44,English,,English,,0.00,Paperback,1,res/bookimages/13677.jpg,0,0,#f0f0f0,99999999.99,99999999.99,1958-01-01T00:00:00Z,14192,Houghton Mifflin Company,Boston,Massachusetts,USA,
13678,The Age of Innocence,,1997-01-01T00:00:00Z,19064,0,0,1,9780486298030,,,FIC,240,16,213,132,6.88,English,,English,,0.00,Paperback,1,res/bookimages/13678.jpg,0,0,#786030,99999999.99,99999999.99,1997-01-01T00:00:00Z,19064,Dover Publications,Mineola,New York,USA,
13679,The American Heritage Dictionary of Indo-European Roots,,2011-01-01T00:00:00Z,19176,0,1,1,9780547549446,,,412,192,13,227,152,11.04,English,,English,,0.00,Paperback,1,res/bookimages/13679.jpg,0,0,#780030,99999999.99,99999999.99,2011-01-01T00:00:00Z,19176,Houghton Mifflin Harcourt,Boston,Massachusetts,USA,
13680,The Ancient World,,2004-01-01T00:00:00Z,19315,0,0,1,9781581523287,,,930,568,30,229,148,26.42,English,,English,,0.00,Paperback,1,res/bookimages/13680.jpg,0,0,#906048,99999999.99,99999999.99,2004-01-01T00:00:00Z,19315,Copley Custom Publishing Group,Acton,Massachusetts,USA,
13681,The Apostolic Fathers,Greek Texts and English Translations,1992-01-01T00:00:00Z,17556,0,0,1,9780801034688,,,270.1,836,29,191,139,19.79,English,,English,,0.00,Hardcover,1,res/bookimages/13681.jpg,0,0,#304848,99999999.99,99999999.99,1992-01-01T00:00:00Z,17556,Baker Academic,Grand Rapids,Michigan,USA,
13682,The Arabian Nights,,1985-01-01T00:00:00Z,19361,0,0,1,9781846861222,,,FIC,316,27,222,147,16.97,English,,Arabic,,0.00,Hardcover,1,res/bookimages/13682.jpg,0,0,#787878,99999999.99,99999999.99,1985-01-01T00:00:00Z,19361,The Franklin Library,Franklin Center,Pennsylvania,USA,
13683,The Art of War,,,15214,1,0,1,9781599869773,,,355,72,6,229,151,4.30,English,,Chinese,,0.00,Paperback,1,res/bookimages/13683.jpg,0,0,#000000,99999999.99,99999999.99,,15214,,,,,
13684,The Autobiography of Malcolm X,,1964-01-01T00:00:00Z,19053,0,0,1,9780345350688,,,920,496,23,174,106,8.36,English,,English,,0.00,Paperback,1,res/bookimages/13684.jpg,0,0,#181818,99999999.99,99999999.99,1964-01-01T00:00:00Z,19053,Ballantine Books,New York,New York,USA,
13685,The Baker Illustrated Bible Handbook,,2011-01-01T00:00:00Z,17838,0,1,1,9780801012969,,,220.61,1156,54,240,169,75.56,English,,English,,0.00,Hardcover,1,res/bookimages/13685.jpg,0,0,#f0f0f0,99999999.99,99999999.99,2011-01-01T00:00:00Z,17838,Baker Books,Grand Rapids,Michigan,USA,
13686,The Basics of New Testament Syntax,An Intermediate Greek Grammar,2000-01-01T00:00:00Z,17453,1,0,1,9780310232292,,,485,340,22,239,161,22.01,English,Greek,English,,0.00,Hardcover,1,res/bookimages/13686.jpg,0,0,#303090,99999999.99,99999999.99,2000-01-01T00:00:00Z,17453,Zondervan,Grand Rapids,Michigan,USA,
13687,The Bible Answers Questions Children Ask,,1992-01-01T00:00:00Z,18999,0,1,1,9780805450927,,,239,176,11,203,138,8.18,English,,English,,0.00,Paperback,1,res/bookimages/13687.jpg,0,0,#d8c0a8,99999999.99,99999999.99,1992-01-01T00:00:00Z,18999,Broadman Press,Nashville,Tennessee,USA,
13688,The Big Book of Church Jokes,,2009-01-01T00:00:00Z,19076,0,1,1,9781602603868,,,808.882,368,26,210,132,12.73,English,,English,,0.00,Paperback,1,res/bookimages/13688.jpg,0,0,#f0f0f0,99999999.99,99999999.99,2009-01-01T00:00:00Z,19076,"Barbour Publishing, Inc",Uhrichsville,Ohio,USA,
13689,The Brothers Karamazov,,1950-01-01T00:00:00Z,19027,0,0,1,9781467787468,,,FIC,960,38,184,108,16.75,English,,Russian,,0.00,Paperback,1,res/bookimages/13689.jpg,0,0,#f0c090,99999999.99,99999999.99,1950-01-01T00:00:00Z,19027,Vintage Books,New York,New York,USA,
13690,The Brown-Driver-Briggs Hebrew and English Lexicon,,1906-01-01T00:00:00Z,18932,0,1,1,9781565632066,,,492.43,1236,58,241,184,62.01,English,Hebrew,English,,0.00,Hardcover,1,res/bookimages/13690.jpg,0,0,#c09048,99999999.99,99999999.99,1906-01-01T00:00:00Z,18932,Hendrickson Publishers,Peabody,Massachusetts,USA,
13691,The Call,God Is Calling. Will You Answer?,2009-01-01T00:00:00Z,19125,0,0,1,9780979247934,,,253,340,23,236,159,20.21,English,,English,,0.00,Hardcover,1,res/bookimages/13691.jpg,0,0,#483030,99999999.99,99999999.99,2009-01-01T00:00:00Z,19125,Redemptive Art Publishing,Enumclaw,Washington,USA,
13692,The Call of the Wild,,1903-01-01T00:00:00Z,19371,1,0,1,9780439227148,,,FIC,192,14,177,105,3.46,English,,English,,0.00,Paperback,1,res/bookimages/13692.jpg,0,0,#483030,99999999.99,99999999.99,1903-01-01T00:00:00Z,19371,Scholastic,New York,New York,USA,
13693,The Cambridge Introduction to Biblical Hebrew,,2009-01-01T00:00:00Z,18345,1,0,1,9780521712842,,,492.45,384,24,279,217,32.66,English,Hebrew,English,,0.00,Paperback,1,res/bookimages/13693.jpg,0,0,#780030,99999999.99,99999999.99,2009-01-01T00:00:00Z,18345,Cambridge University Press,New York,New York,USA,
13694,The Carols of Christmas,A Celebration of 40 Beloved Songs of the Season,2010-01-01T00:00:00Z,19076,0,0,1,9781602606517,,,782.28,100,11,192,138,8.68,English,,English,,0.00,Hardcover,1,res/bookimages/13694.jpg,0,0,#484830,99999999.99,99999999.99,2010-01-01T00:00:00Z,19076,"Barbour Publishing, Inc",Uhrichsville,Ohio,USA,
13696,The Case for Christ,,1998-01-01T00:00:00Z,17453,1,0,1,9780310226468,,,239,310,36,223,144,15.66,English,,English,,0.00,Hardcover,1,res/bookimages/13696.jpg,0,0,#301818,99999999.99,99999999.99,1998-01-01T00:00:00Z,17453,Zondervan,Grand Rapids,Michigan,USA,
13697,The Case for the Real Jesus,,2007-01-01T00:00:00Z,17453,1,0,1,9780310242109,,,239,322,26,223,144,16.40,English,,English,,0.00,Hardcover,1,res/bookimages/13697.jpg,0,0,#181818,99999999.99,99999999.99,2007-01-01T00:00:00Z,17453,Zondervan,Grand Rapids,Michigan,USA,
13698,The Catcher in the Rye,,1945-01-01T00:00:00Z,19378,1,0,1,9780316769488,,,FIC,224,16,170,105,3.92,English,,English,,0.00,Paperback,1,res/bookimages/13698.jpg,0,0,#ffffff,99999999.99,99999999.99,1945-01-01T00:00:00Z,19378,"Little, Brown and Company",Boston,Massachusetts,USA,
13699,The Chosen,,1967-01-01T00:00:00Z,19319,1,0,1,9780449213445,,,FIC,272,19,175,105,4.94,English,,English,,0.00,Paperback,1,res/bookimages/13699.jpg,0,0,#f0f0f0,99999999.99,99999999.99,1967-01-01T00:00:00Z,19319,Fawcett Crest,New York,New York,USA,
13700,The Classic Myths in English Literature and in Art,,1893-01-01T00:00:00Z,19141,0,0,1,9781498127677,,,291,648,30,200,139,27.83,English,,English,,0.00,Hardcover,1,res/bookimages/13700.jpg,0,0,#484848,99999999.99,99999999.99,1893-01-01T00:00:00Z,19141,Blaisdell Publishing Company,New York,New York,USA,
13701,The Collected Poems of W.B. Yeats,,1983-01-01T00:00:00Z,19111,0,0,1,9780020556503,,,821.9,576,39,210,139,23.17,English,,English,,0.00,Paperback,1,res/bookimages/13701.jpg,0,0,#c09060,99999999.99,99999999.99,1983-01-01T00:00:00Z,19111,Collier Books,New York,New York,USA,
13702,The Complete Book of the Cat,,1984-01-01T00:00:00Z,15724,0,1,1,9780517437353,,,636.8,212,22,287,246,41.38,English,,English,,0.00,Hardcover,1,res/bookimages/13702.jpg,0,0,#f0a878,99999999.99,99999999.99,1984-01-01T00:00:00Z,15724,Crescent Books,New York,New York,USA,
13703,The Complete C.S. Lewis Signature Classics,,2002-01-01T00:00:00Z,18501,0,0,1,9780060506087,,,230,516,41,283,225,52.80,English,,English,,0.00,Hardcover,1,res/bookimages/13703.jpg,0,0,#787860,99999999.99,99999999.99,2002-01-01T00:00:00Z,18501,HarperOne,New York,New York,USA,
13704,The Complete Evangelism Guidebook,Expert Advice on Reaching Others for Christ,2006-01-01T00:00:00Z,17838,0,0,1,9780801066153,,,248.5,400,24,227,152,22.72,English,,English,,0.00,Paperback,1,res/bookimages/13704.jpg,0,0,#f0f0d8,99999999.99,99999999.99,2006-01-01T00:00:00Z,17838,Baker Books,Grand Rapids,Michigan,USA,
13705,The Complete Grimm's Fairy Tales,,1944-01-01T00:00:00Z,19161,1,0,1,9780394709307,,,808.31,870,39,239,151,38.13,English,,English,,0.00,Paperback,1,res/bookimages/13705.jpg,0,0,#786030,99999999.99,99999999.99,1944-01-01T00:00:00Z,19161,Pantheon Books,New York,New York,USA,
13706,The Complete Idiot's Guide to Genealogy,,1977-01-01T00:00:00Z,19186,0,0,1,9780028619477,,,929,352,22,230,187,21.23,English,,English,,0.00,Paperback,1,res/bookimages/13706.jpg,0,0,#f0f0f0,99999999.99,99999999.99,1977-01-01T00:00:00Z,19186,Alpha Books,New York,New York,USA,
13707,The Complete Idiot's Guide to Learning Spanish on Your Own,,1997-01-01T00:00:00Z,19186,0,0,1,9780028610405,,,468,402,26,230,186,24.09,English,Spanish,English,,0.00,Paperback,1,res/bookimages/13707.jpg,0,0,#f0f0d8,99999999.99,99999999.99,1997-01-01T00:00:00Z,19186,Alpha Books,New York,New York,USA,
13709,The Count of Monte Cristo,,1884-01-01T00:00:00Z,15706,0,0,1,9780553211122,,,FIC,446,20,175,105,7.72,English,,French,,0.00,Paperback,1,res/bookimages/13709.jpg,0,0,#786048,99999999.99,99999999.99,1884-01-01T00:00:00Z,15706,Bantam Books,New York,New York,USA,
13710,The Crucible,,1952-01-01T00:00:00Z,15706,0,0,1,9783425049601,,,812.5,160,12,178,108,3.17,English,,English,,0.00,Paperback,1,res/bookimages/13710.jpg,0,0,#a87848,99999999.99,99999999.99,1952-01-01T00:00:00Z,15706,Bantam Books,New York,New York,USA,
